EN,159,THE PIRATES OF PENZANCE ,"SULLIVAN , ARTHUR",Paul Battles/Bill Holcomb,1984,BRASS QUINTET,
SB,254,Hello,"Richie, Lionel","Taylor, Mark",1984,Jazz Ensemble,
SB,294,REACHIN' OUT,"NESTICO, SAMMY",,1984,,
LC,503,"KLAXON, THE","FILLMORE, HENRY","Kennell, Frederick",1984,Concert Band,MISSING SCORE; HORN 1
LC,530,Viva Musica!,"Reed, Alfred",,1984,Concert Band,
LC,590,GOD BLESS THE U.S.A.,"GREENWOOD, LEE","VINSON, JOHNNIE",1984,Concert Band,
SB,59,POTATO BLUES,"HARRIS, MATT","HARRIS, MATT",1985,JAZZ ENSEMBLE,
SB,67,SATIN 'N GLASS,"NESTICO, SAMMY","NESTICO, SAMMY",1985,JAZZ ENSEMBLE,
SB,96,WINTER TAN,"SAYRE, CHUCK","SAYRE, CHUCK",1985,JAZZ ENSEMBLE,
SB,184,For Once In My Life,"Miller, R; Murden, O","Lieb, Dick",1985,Jazz Ensemble,
SB,200,Valero,"Swearingen, Jim",,1985,Jazz Ensemble,
SB,203,Hip Hop,"Mintzer, Bob",,1985,Jazz Ensemble,
SB,249,It Had To Be You,"Jones, Isham","Taylor, Mark",1985,Jazz Ensemble,
LC,409,VARIATIONS ON A HYMN BY LOUIS BOURGEOIS,"SMITH, CLAUDE T.",,1985,Concert Band,
LC,418,AUSTRALIAN VARIANT SUITE,"CURNOW, JIM",,1985,Concert Band,
LC,421,SYMPHONIC MARCH ON AN ENGLISH HYMN TUNE,"SMITH, CLAUDE T.",,1985,Concert Band,
LC,443,WATER MUSIC SUITE,"HANDEL, G.F.","ERICKSON, FRANK",1985,Concert Band,
LC,459,"RIFLE REGIMENT MARCH, THE","SOUSA, J.P.","FENNELL, FREDERICK",1985,Concert Band,
LC,475,"SINATRA, RECORDED BY","SINATRA,FRANK","BARKER, WARREN",1985,Concert Band,
LC,493,MUSIC FOR A FESTIVAL,"SPARKE, PHILIP",,1985,Concert Band,
LC,547,Esprit De Corps,"Jager, Robert",,1985,Concert Band,
SB,4,BILL BAILEY,,"DAVIS, TOM",1986,JAZZ ENSEMBLE,
SB,21,"E.J. EXPRESS, THE","GOODWIN, GORDON","GOODWIN, GORDON",1986,JAZZ ENSEMBLE,
SB,28,"GREAT ESCAPE, THE","FEDCHOCK, JOHN","FEDCHOCK, JOHN",1986,JAZZ ENSEMBLE,
SB,31,HARCO SHUFFLE,"HARRIS, MATT","HARRIS, MATT",1986,JAZZ ENSEMBLE,MISSING DRUMS
SB,33,HEY TAXI,"HARRIS, MATT","HARRIS, MATT",1986,JAZZ ENSEMBLE,
SB,48,Moonlighting,"Holdridge, Lee","Blair, Peter",1986,JAZZ ENSEMBLE,
SB,58,POSTBOPERATION,"LABARBERA, JOHN","LABARBERA, JOHN",1986,JAZZ ENSEMBLE,
SB,84,THEME FROM ALF,"KRAMER, TOM & CLASEN, ALF","BERRY, JOHN",1986,JAZZ ENSEMBLE,
SB,86,Three For The Road,"Niehaus, Lennie",,1986,JAZZ ENSEMBLE,
SB,92,When We're Together,"Hooper, Les",,1986,JAZZ ENSEMBLE,
SB,94,WINDING WAY,"HARRIS, MATT","HARRIS, MATT",1986,JAZZ ENSEMBLE,
SB,117,"LONG TIME AGO, A","MINTZER, BOB","MINTZER, BOB",1986,JAZZ ENSEMBLE,
SB,128,Do Nothin' Till You Hear From Me,"Ellington, Duke","Nestico, Sammy",1986,Jazz Ensemble,
EN,152,"BELWIN MASTER DUETS, TRUMPET ADVANCED","SNELL, KEITH",,1986,TRUMPET DUETS,
EN,153,"BELWIN MASTER DUETS, CLARINET ADVANCED","SNELL, KEITH",,1986,CLARINET DUETS,
EN,154,Alleluja,Wolfgang Mozart,Arthur Frackenpohl,1986,Brass Quintet,
EN,160,Entry of The Gladiators,Julius Fucik,Paul Battles/Bill Holcomb,1986,BRASS QUINTET,
SB,178,Dancing On The Ceiling,"Riche, L; Roij, C; Frenchik, M","Berry, John",1986,Jazz Ensemble,
SB,187,Hip To Be Square,"Gibson, B., Hooper, S., Lewis, H.","Lavender, Paul",1986,Jazz Ensemble,
SB,201,In the 80's,"Mintzer, Bob",,1986,Jazz Ensemble,
LC,209,LA BELLE AMERICANA,"BARKER, WARREN E.",,1986,Concert Band,
LC,423,BEOWULF,"MCBETH, W. FRANCIS",,1986,Concert Band,
LC,426,"DONA NOBIS PACEM, THEMATIC VARIATIONS ON","SUDDUTH, JAMES",,1986,Concert Band,
LC,427,SYNTONOS,"MCGINTY, ANNE",,1986,Concert Band,
LC,483,FIREHOUSE RAG,"GOODMAN, STEVEN",,1986,Concert Band,
LC,489,"PHANTOM OF THE OPERA, THE","WEBBER, ANDREW LLOYD","Barker, Warren",1986,Concert Band,
LC,494,SECOND CENTURY (CONCERT MARCH),"REED, ALFRED",,1986,Concert Band,
LC,516,"VANISHED ARMY, THE","ALFORD, KENNETH J.","Fennell, Frederick",1986,Concert Band,
SB,13,CHORDON BLEU,"NEIHAUS, LENNIE","NEIHAUS, LENNIE",1987,JAZZ ENSEMBLE,
SB,34,HIP POCKET,"LINDSAY, GARY","LINDSAY, GARY",1987,JAZZ ENSEMBLE,
SB,82,THAD,"WILSON, PHIL","WILSON, PHIL",1987,JAZZ ENSEMBLE,
SB,97,WOODY'S GOLD STAR,"FEDCHOCK, JOHN","FEDCHOCK, JOHN",1987,JAZZ ENSEMBLE,
LC,605,American Pageant,"Knox, Thomas",,1987,Concert Band,
SB,68,SAX SHOOTER,"NIEHAUS, LENNIE","NIEHAUS, LENNIE",1988,JAZZ ENSEMBLE,
SB,74,SMOOTH TOUCH,"BELLSON, LOUIE & BLACK, DAVE","BELLSON, LOUIE",1988,JAZZ ENSEMBLE,
SB,113,"HAPPY SONG, THE","MINTZER, BOB","MINTZER, BOB",1988,JAZZ ENSEMBLE,
SB,115,I HEAR A RHAPSODY,,"MINTZER, BOB",1988,JAZZ ENSEMBLE,
SB,121,NO REGRETS,"HANSON, DAVE","HANSON, DAVE",1988,JAZZ ENSEMBLE,
SB,175,Blues For Mr. Mellow,"Spera, Dominic",,1988,Jazz Ensemble,
SB,195,"Stripper, The","Rose, David","Holmes, Roger",1988,Jazz Ensemble,
SB,239,Shmoozability,"Harris, Matt",,1988,Jazz Ensemble,
SB,312,STELLA BY STARLIGHT,"YOUNG, V.","WOLPE, DAVE",1988,Jazz Ensemble,
LC,479,PANIS ANGELICUS,"REED, ALFRED",,1988,Concert Band,
LC,514,ARMY OF THE NILE,"ALFORD, KENNETH J.","Fennell, Frederick",1988,Concert Band,
LC,608,Catch the Spirit,,"Goodwin, Dick",1988,Concert Band,
SB,61,"PRIMROSE PATH, THE","HOLMAN, BILL","HOLMAN, BILL",1989,JAZZ ENSEMBLE,
SB,89,UP FOR AIR,"HARRIS, MATT","HARRIS, MATT",1989,JAZZ ENSEMBLE,
SB,95,Winner's Circle,"Nestico, Sammy",,1989,JAZZ ENSEMBLE,
SB,100,ZIHUATANEJO,"FERGUSON, MAYNARD & HULTING, BILLY","GOODWIN, GORDON",1989,JAZZ ENSEMBLE,
SB,107,Down By The Riverside,,"Hooper, Les",1989,JAZZ ENSEMBLE,
SB,111,GOLD MINE,"WARREN, MERVYN & MCKNIGHT, CLAUDE","BERRY, JOHN",1989,JAZZ ENSEMBLE,
SB,119,Moving Violation,"Hooper, Les",,1989,JAZZ ENSEMBLE,
SB,185,Front Runner,"Holman, Bill",,1989,Jazz Ensemble,
LC,463,DIFFERENTIA,"FORSBLAD, LELAND",,1989,Concert Band,
LC,465,MY KIND OF TOWNS,VARIOUS,"NESTICO, SAMMY",1989,Concert Band,
LC,474,MONTENIDO,"CHATTAWAY, JAY",,1989,Concert Band,
LC,490,JOURNEY AND CELEBRATION,"HART, PAUL",,1989,Concert Band,
LC,512,EL CAPITAN,"SOUSA, JOHN PHILIP","Fennell, Frederick",1989,Concert Band,
LC,606,Flight of the Bumble Bee,"Rimsky-Korsakoff, Serge","Davis, Albert O.",1989,Concert Band,
LC,477,CURTAIN UP!,"REED, ALFRED",,1990,Concert Band,
LC,480,"VILLA FROM ""THE MERRY WIDOW""","LEHAR, FRANZ","REED, ALFRED",1990,Concert Band,
EN,151,"BELWIN MASTER DUETS, SAXOPHONE ADVANCED","SNELL, KEITH",,1991,SAX DUETS,
SB,213,Attitude Dance,"Kupka, Stephen & Castillo, Emilio","Taylor, Mark",1991,Jazz Ensemble,
SB,236,St. Thomas,"Rollins, Sonny","Pemberton, Roger",1991,Jazz Ensemble,
LC,488,BEAUTY AND THE BEAST,"MENKEN, ALAN","Custer, Calvin",1991,Concert Band,
LC,507,"BERNSTEIN TRIBUTE, A","BERSTEIN, LEONARD","Grundmap, Clare",1991,Concert Band,
LC,509,MISS SAIGON (MEDLEY FROM),"SCHONBURG, CLAUDE MICHEL","Barker, Warren",1991,Concert Band,
LC,541,Cajun Folk Songs,"Ticheli, Frank",,1991,Concert Band,
LC,577,Danny Boy,,"Barker, Warren",1991,Concert Band,
LC,584,Tuba Tiger Rag,"Decosta, Harry","Marshall, David",1991,Concert Band,
LC,501,ALADDEN,"MENKEN, ALAN","JENNINGS, PAUL",1992,Concert Band,
LC,506,Malaguena,"LECUONA, ERNESTO","Nestico, Sammy",1992,Concert Band,
LC,508,ADAGIO (ADAGIO FOR STRINGS),"BARBER, SAMUEL","Custer, Calvin",1992,Concert Band,
LC,510,GETTYSBURG: THE THIRD DAY,"DAWSON, JAY",,1992,Concert Band,
EN,157,PAVANE,Gabriel Faure',David Baldwin,1993,BRASS QUINTET,
LC,578,Jefferson: A Vison for America,"Smith, Robert W.",,1993,Concert Band,
LC,592,"Walking Frog, The","King, Karl","Foster, Robert E.",1993,Concert Band,
SB,260,"Sing, Sing, Sing","Prima, Louis","Phillippe, Roy",1994,Jazz Ensemble,
LC,551,American Jazz Suite,"Vizzutti, Allen",,1994,Concert Band,
SB,293,MULLIGAN STEW,"NIEHAUS, LENNIE",,1995,,
LC,529,"POCAHONTAS, Highlights From","Menken, Alan","Moss, John",1995,Concert Band,
LC,533,In Praise of Freedom,"Barker, Warren",,1995,Concert Band,MISSING HORN 1;
LC,534,"Untitled March, The","Sousa, John Philip","Brion, Keith & Schissel, Loras",1995,Concert Band,
LC,544,American Faces,"Holsinger, David R.",,1995,Concert Band,
LC,557,Let Freedom Ring,,"Moss, John",1995,Concert Band,
LC,596,Let Freedom Ring,"Moss, John",,1995,Concert Band,
LC,598,With Quiet Courage,"Daehn, Larry",,1995,Concert Band,
LC,602,God Bless America,"Berlin, Irving","Moss, John",1995,Concert Band,
SB,330,Someone to Watch Over Me,"Gershwin, George & Gershwin, Ira","Wolpe, Dave",1996,Jazz Ensemble,
LC,531,Inventions On Marching Songs,"Barnes, James",,1996,Concert Band,
SB,295,DAY BY DAY,"CAHN, STORDAHL, & WESTON","TAYLOR, MARK",1997,,
SB,300,THERE WILL NEVER BE ANOTHER YOU,WARREN & GORDON,"TOMARO, MIKE",1997,,
SB,304,WHEN YOU GO,"BROWN, RAY","KEEZER, GEOFF",1997,,
LC,532,I've Made My Plans For The Summer,"Sousa, John Philip","Brion, Keith & Schissel, Loras",1997,Concert Band,
LC,539,"Good Old USA, The",,"Christensen, James",1997,Concert Band,
LC,540,"Ragtime, Highlights from","Flaherty, Stephen","Smith, Robert W.",1997,Concert Band,
LC,579,Strike Up the Band,"Gershwin, George & Ira","Barker, Warren",1997,Concert Band,
LC,597,"Concertpiece, Op. 94","Saint-Saens, Camille","Miller, Donald",1997,Concert Band,
SB,259,"BIG BAND CHRISTMAS, A",,"STROMMEN, CARL",1998,Jazz Ensemble,
SB,325,My Funny Valentine,"Rogers, Richard","Wolpe, Dave",1998,Jazz Ensemble,
LC,537,FANTASIA FOR CHRISTMAS,,"DEL BORGO, ELLIOT",1998,CONCERT BAND,
LC,538,CHRISTMAS WINDS OVERTURE,"WAGNER, DOUGLAS E.",,1998,CONCERT BAND,
LC,542,American Legacy No. 1,"CARTER,CHARLES","Carter, Charles",1998,Concert Band,
LC,543,An American Portrait,"Swearingen, James",,1998,Concert Band,
LC,545,Flourish for Glorious John,"Williams, Ralph Vaughan","Boyd, John",1998,Concert Band,
LC,553,Tales of a Traveler - Suite for Band,"Sousa, John Philip","Rogers, R. Mark",1998,Concert Band,
LC,563,"Christmas Flourish, A","Curnow, James",,1998,Concert Band,
LC,564,"Christmas ""A La"" Big Band",,"Clark, Larry",1998,Concert Band,
LC,580,All You Need Is Love,"Lennon, John/McCartney, Paul","Cable, Howard",1998,Concert Band,
SB,263,"Sing, Sing, Sing","Prima, Louis","Lewis, Mike",1999,Jazz Ensemble,
SB,307,Sittin' on the Dock of the Bay,"Redding, Otis/Cropper, Stephen","Davis, Tom",1999,Jazz Ensemble,
SB,308,Smooth,"Shur, Ita Al/Thomas, Rob","Lewis, Mike",1999,Jazz Ensemble,
SB,334,Sandunga,"Sandoval, Arturo","Calle, Ed & Sanduval, Arturo",1999,Jazz Ensemble,
LC,546,On Eagle's Wings (Our Citizen Airmen),"Smith, Robert W.",,1999,Concert Band,MISSING
LC,550,Swing's The Thing,,"Barker, Warren",1999,Concert Band,
SB,292,CRITICAL MASS,"JARVIS, JEFF",,2000,,
SB,299,AUGUSTA NIGHTS,"JARVIS, JEFF",,2000,,
LC,555,Fort McHenry Suite,"Giroux, Julie",,2000,Concert Band,
LC,582," Soldier, The","Ployhar, James D.",,2000,Concert Band,
LC,586,Roller Coaster,"Cowell, Johnny",,2000,Concert Band,
SB,291,I COULD WRITE A BOOK,RODGERS/HART,"TOMARO, MIKE",2001,,
SB,296,STELLA BY STARLIGHT,YOUNG & WASHINGTON,"MANTOOTH, FRANK",2001,,
SB,337,United States of America,"Key, Francis Scott & Smith, John Stafford",SFC Warren C. Russell,2001,JAZZ ENSEMBLE,
LC,560,We Are Americans,"Condon, Maureen","Kaska, Kevin",2001,Concert Band & Vocal,
LC,567,On This Day Earth Shall Ring,"Holst, Gustav","Smith, Robert W.",2001,Concert Band,
LC,568,Inchon,"Smith, Robert W.",,2001,Concert Band,
LC,583,Clowns,"Parker, Philip",,2001,Concert Band,
LC,589,Prelude on an American Spiritual,,"Strommen,  Carl",2001,Concert Band,
LC,600,"American Celebration, An",,"Strommen, Carl",2001,Concert Band,
LC,565,As All The Heavens Were A Bell,"Bocook, Jan",,2002,Concert Band & Opt C,
LC,566,Thine Alabaster Cities Gleam,"Brubaker, Jerry",,2002,Concert Band,
LC,569,Symbol of Honor March,"Mesang, Ted","Hilliard, Quincy C.",2002,Concert Band,
LC,570,Proudly We Hail,"Smith, John Stafford","Balmages, Brian",2002,Concert Band,
LC,571,Heroic Sketches,"Huckaby, Ed",,2002,Concert Band,
LC,572,God Shed His Grace On Thee,,"Glover, Andrew",2002,Concert Band,
LC,573,"Star of Dreams, The","Smith, Robert W.",,2002,Concert Band,
LC,574,Washington Greys March,"Grafulla, Claudio S.","Schissel, Loras J.",2002,Concert Band,
LC,575,"Hymn For The Lost and The Living, A","Ewazen, Eric",,2002,Concert Band,
SB,301,REVIVAL,"HAERLE, DAN",,2003,,
SB,303,LOCAL TIME,"HOOPER, LES",,2003,,
LC,588,American Rhapsody,"McGinty, Anne",,2003,Concert Band,
LC,591,EACH TIME YOU TELL THEIR STORY,"HAZO, SAMUEL R.",,2003,Concert Band,
LC,594,"Nation's Strength, A","Smith, Robert W.",,2003,Concert Band,
LC,595,Within These Hallowed Halls,"Swearingen, James",,2004,Concert Band,
LC,599,"""'Til Men No Longer Die In War""","Hosat, James L.",,2004,Concert Band,
LC,607,American Soldier,"Keith, Toby & Cannon Chuck","Martellaro, Joe",2004,Concert Band,
LC,67,"O BROTHER, WHERE ART THOU?",VARIOUS,"BROWN, MICHAEL",,Concert Band,MISSING SCORE;BARITONE B.C
M,1,ALGERIA MARCH,"KING, K.L.",,,,MISSING ALL PARTS
MC,3,AROUND THE CAMPFIRE (SEL ON AMERICAN SOLDIER SONGS,"SEREDY, JULIUS S.","BROCKTON, LESTER",,Concert Band,
MC,5,ARCADIA OVERTURE,"LAURENS, A.M.",,,Concert Band,
MC,6,ANNIE LAURIE FANTASIA,"SMITH, CLAY",,,Concert Band,
SB,6,BLUES IN HOSS FLAT,"BASIE, COUNT",TAYLOR,,JAZZ ENSEMBLE,MISSING VIBES
SB,7,BOSS CITY USA,O'FARRILL,,,JAZZ ENSEMBLE,
SP,8,TROMBONE BLUES,"JEWELL, FRED",,,,
MC,9,BALLET MUSIC AND SOLDIER'S MARCH-FROM WM. TELL,"ROSSINI, G.","LAURENDEAU, L.P.",,Concert Band,
M,10,ON THE ALERT MARCH,"GOLDMAN, EDWIN FRANKO",,,,
SP,10,TROMBONE TOBOGGAN,"WEBER, ERNEST",,,,
MC,12,BLUE DANUBE WALTZ (AN DER SCHONEN BLAUEN DONAU),"STRAUSS, JOH.",,,Concert Band,
MC,13,BOHEMIAN GIRL,"TOBANI, THEO. M.","LAURENDEAU, L.P.",,Concert Band,
M,14,RUFFLES AND FLOURISHES,,,,,NOT IN FILE CABINET
M,14,"GENERALS MARCH, THE",,,,,NOT IN FILE CABINET
M,17,FROM TROPIC TO TROPIC MARCH,"ALEXANDER, R.",,,,
EN,20,VEHICLE ,THE IDES OF MARCH,,,LOW BRASS ENSMBLE,"MISSING TROMBONE 1&2 , EUPHONIUM 2, TUBA 1&2"
MB,22,70 STUDIES FOR Bb TUBA VOLUME I,"BLAZHEVICH, VLADISLAV",,,Bb TUBA METHOD,
MB,23,70 STUDIES FOR Bb TUBA VOLUME II,"BLAZHEVICH, VLADISLAV",,,Bb TUBA METHOD,
M,23,"AMERICAN RED CROSS MARCH, THE","PANELLA, LOUIS",,,,
MC,24,EL DORADO - PORTO RICAN DANCE,"KIEFER, W.H.",,,Concert Band,
M,25,WASHINGTON POST MARCH,"SOUSA, J.P.",,,,
MC,26,FLIRTATIONS,"CLARKE, HERBERT L.",,,Concert Band,
MB,26,ARBAN'S EXCERPTS FOR TUBA,ARBAN-PRESCOTT,,,Eb & Bb TUBA METHOD,
MC,27,FIVE FAVORITE YULE-TIDE SONGS,,"REEVES, G.H.",,Concert Band,
MC,28,FROM DAWN TO TWILIGHT OVERTURE,"BENNET, C.W.",,,Concert Band,
MC,30,"GOIN' HOME-FROM THE SYM.""FROM THE NEW WORLD""","DVORAK, ANTONIN","FULTON, JAMES M.",,Concert Band,
M,30,"BILLBOARD MARCH, THE","KLOHR, JOHN",,,,
MC,31,"GRAND SELECTION. ""RIGOLETTO""",VERDI,"CLAUS, J.B.",,Concert Band,
EN,32,SELECT COMPOSITION,"SINGELEE, J.B.","LEFEBRE, E.A.",,SAX QUARTET,
M,32,"CIRCUS KING MARCH, THE","DUBLE, C.E.",,,,
MC,34,IN A MOONLIT GARDEN INTERMEZZO,"KING, K.L.",,,Concert Band,
MC,35,IL TROVATORE - FROM VERDI'S OPERA,VERDI,"MEYRELLES, M.C.",,Concert Band,
M,35,"BILLBOARD'S BAZAR, THE","CHENETTE, ED",,,,
M,36,"SONG OF THE GUARDSMAN, THE",,,,,
MC,38,LA GOLONDRINA MEXICAN WALTZ,"SERRADELL, N.","LAKE, M.L.",,Concert Band,
SB,38,In A Mellow Tone,"Ellington, Duke","Wolpe, Dave",,JAZZ ENSEMBLE,
M,38,"AVENGER, THE","KING, K.L.",,,,
M,38,"STAR SPANGLED BANNER, THE (DOD VERSION)","SMITH, JOHN STAFFORD",,,,
M,39,"INVINCIBLE EAGLE MARCH, THE","SOUSA, J.P.",,,,
M,42,"ROA MARCH & SOLDIERS OF THE ORC, THE","KOENIG, LTC C.J.","SEDERGERG, W.O.",,,
SP,43,BLUE BELLS OF SCOTLAND,"DE VILLE, PAUL",,,,
MC,44,MY GRANDFATHER'S CLOCK - DESCRIPTIVE PARAPHRASE,"AMSDEN, CHARLES",,,Concert Band,
M,44,"STAR SPANGLED BANNER, THE","SMITH, JOHN STAFFORD","BRIEGEL, GEORGE F.",,,
M,44,AMERICA,"CAREY, HENRY","BRIEGEL, GEORGE F.",,,
M,44,"AMERICA, THE BEAUTIFUL",WARD,"BRIEGEL, GEORGE F.",,,
MC,45,MERRIMENT POLKA,"BARNARD, GEO.D.",,,Concert Band,
SB,45,Magic Flea,"Nestico, Sammy","Nestico, Sammy",,JAZZ ENSEMBLE,Missing all parts
M,45,AMERICAN LEGION MARCH,"PARKER, CHARLES",,,,
MC,46,MEMORIES OF THE WAR 1861-63 - MED OF AMER WAR SONG,"LAURENDEAU, L.P.",,,Concert Band,
MC,47,MILITARY ESCORT IN 5 WAYS - NOVELTY,"FILLMORE, HENRY",,,Concert Band,
EN,47,CONCERT PIECE,"FRANZ, OSCAR",,,HORN DUET,
SB,47,"MERCY, MERCY, MERCY",,"WILSON, PHIL",,JAZZ ENSEMBLE,Missing all parts
MC,48,MAXIMILIAN - OVERTURE,"ASCHER, EMIL","MAHL, FRANZ",,Concert Band,
M,51,GATE CITY MARCH,"WELDON, A.F.",,,,
MC,52,OVER THERE - THE WORLD WAR MEDLEY,,"LAKE, M.L.",,Concert Band,
M,52,MUTTERING FRITZ,"LOSEY, F.H.",,,,
M,53,DUNLAP COMMANDERY MARCH,"HALL, R.B.",,,,
SB,54,OPENER '89,"TOMARO, M.","TOMARO, M.",,JAZZ ENSEMBLE,
M,54,"POTENTATE MARCH, THE","SMITH, WALTER M.",,,,
SB,57,Pick Yourself Up,"Kern, Jerome","Nestico, Sammy",,JAZZ ENSEMBLE,
M,57,LET'S GO MARCH,"WOODS, H.J.",,,,
M,58,"SOUTHERNER MARCH, THE","ALEXANDER, R.",,,,
MC,59,PILGRIM CHORUS,"WAGNER, RICHARD","LAKE, M.L.",,Concert Band,
MC,60,PRINCESS OF INDIA OVERTURE,"KING, K.L",,,Concert Band,
M,64,NORTHWIND MARCH,"CHAMBERS, W.P.",,,,
M,66,OLD SOLDIERS NEVER DIE MARCH,"CAMPBELL, CHARLES R.",,,,
SP,66,I AM THE GUARD (BALLAD OF THE NATIONAL GUARD),"FIELDS, ARTHUR",,,,
M,67,OLYMPIA HIPPODROME MARCH,"ALEXANDER, R.",,,,
M,68,JUBILEE,"GOLDMAN, EDWIN FRANKO",,,,
MC,69,SOUSA'S TRIUMPHAL MARCH,BOYER,,,Concert Band,
MC,70,"FLYING DUTCHMAN, SPINNING SONG FROM THE","WAGNER, RICHARD","SAGRANEK, V.F.",,Concert Band,
SB,70,SHALL WE DANCE,,,,JAZZ ENSEMBLE,
M,70,KING HENRY,"KING, K.L.",,,,
SP,70,LITTLE BOY BLUES,"HILL, CHARLES LEE",,,,
MC,71,SPICK AND SPAN OVERTURE,"JEWELL, FRED",,,Concert Band,
M,71,"KLAXON MARCH, THE","FILLMORE, HENRY",,,,
MC,72,SYMPHONIQUE OVERTURE,"VANDERCOOK, H.A.",,,Concert Band,
SB,72,Sittin' Pretty,"Hooper, Les",,,JAZZ ENSEMBLE,
MC,74,SKIP TO MY LOU,,"FRED, HERB",,Concert Band,
M,74,LACKAWANNA BAND MARCH,"ROSENKRANS, GEORGE",,,,
SB,75,SOMETHING,,,,JAZZ ENSEMBLE,
M,75,LISTEN TO THE DRUMMERS,"LEONARD, CUYLER HERSHEY",,,,
MC,76,SWEETHEARTS ALWAYS -AND- MY ROSARY,"DE WITT, L.O.",,,Concert Band,
MC,76,MY ROSARY -AND- SWEETHEARTS ALWAYS,"LUST, FERDINAND","DE WITT, L.O.",,Concert Band,
M,76,LIGHTS OUT MARCH,"MCCOY, E.E.",,,,
M,77,"RETURN OF THE 47TH REG'T, MARCH","BRYANT, SAMUEL",,,,
SB,78,Stardust,"Carmichael, Hoagy","Nestico, Sammy",,JAZZ ENSEMBLE,
M,78,STEP ON IT! MARCH,"KING, K.L.",,,,
SB,79,"Stars and Stripes Forever, The","SOUSA, JOHN PHILIP","WOLPE, DAVE",,JAZZ ENSEMBLE,
MC,80,"GOLDEN SCEPTRE OVERTURE, THE","SCHLEPEGRELL, R.","LAURENDEAU, L.P.",,Concert Band,
SB,80,Strike Up The Band,"Gershwin, George","Nestico, Sammy",,JAZZ ENSEMBLE,
MC,81,"ROSE, THE - AIR WITH VARIATIONS FOR Bb CLARINET","MISSUD, JEAN M.",,,Concert Band,
SB,81,Suite for Alto Sax and Trumpet,"Dedrick, Rusty",,,JAZZ ENSEMBLE,
M,82,SPIRIT OF MINSTRELSY MARCH,"KING, K.L.",,,,
MC,83,"LOST CHORD, THE","SULLIVAN, ARTHUR","LAKE, M.L.",,Concert Band,
M,83,SEVENTY SIX TROMBONES,"WILLSON, MEREDITH","LANG, PHILIP J.",,,
MC,84,"BEST-LOVED SOUTHERN MELODIES, THE",,"HAYES, AL",,Concert Band,
MC,85,"SKY PILOT, THE","LAURENS, A.M.",,,Concert Band,
M,85,SOUSA'S GREAT BAND MARCH,"TOBANI, THEO. M.",,,,
MC,86,THROW OUT THE LIFE-LINE - SACRED OVERTURE,,"HAYES, AL",,Concert Band,
M,86,STABAT MATER MARCH,"LOSEY, F.H.",,,,
SP,86,TEDDY TROMBONE - A BROTHER TO MISS TROMBONE,"FILLMORE, HENRY",,,,
MC,87,TRAMP! TRAMP! TRAMP! - AIR & VARIATIONS,"DELAMATER, E.",,,Concert Band,
SB,87,Trailblazer,"Hooper, Les",,,JAZZ ENSEMBLE,
M,87,LIGHT CAVALRY-POET AND PEASANT,"LAKE, M.L.",,,,
SP,88,"COON BAND'S BANQUET, THE","DUZER, VAN","CHAMBERS, PARIS",,,
M,89,MARCH MILITAIRE,"TALBOTT, WM. M.",,,,
SP,89,"TRIUMPH OF OLD GLORY, THE - OLD PRESIDENT'S MARCH","PRYOR, ARTHUR",,,,
SP,90,"WEARING OF THE GREEN, THE","CARTER, O.H.",,,,
M,92,ON THE MALL MARCH,"GOLDMAN, EDWIN FRANKO","LAKE, M.L.",,,
MC,94,WEDDING MARCH,MENDELSSOHN,,,Concert Band,
MC,96,"GYPSY FESTIVAL, THE","HAYES, AL",,,Concert Band,
MC,97,BAND '73 MOVIE THEMES,,,,Concert Band,
SP,97,CAROLINA,,,,,
SB,98,YESTERDAYS,"HOLMAN, BILL","HOLMAN, BILL",,JAZZ ENSEMBLE,
M,100,PUNJAUB MARCH,PAYNE,"GORDON, W.H.",,,
M,102,ROLLING THUNDER MARCH,"FILLMORE, HENRY",,,,
M,103,REVEILLE,,"FILLMORE, HENRY",,,
M,103,"STAR SPANGLED BANNER, THE","SMITH, JOHN STAFFORD","FILLMORE, HENRY",,,
SB,104,Blues Closer,"TOMARO, M.","TOMARO, M.",,JAZZ ENSEMBLE,
SB,105,Blues Exit Music,"TOMARO, M.","TOMARO, M.",,JAZZ ENSEMBLE,
MC,106,CARNIVAL OF VENICE - FANTASIA BRILLANTE,"STAIGERS, DEL",,,Concert Band,
M,106,BLACK JACK MARCH,"HUFFER, FRED K.","SCOTT, JAMES A.",,,
M,107,BARNUM AND BAILEY'S FAVORITE MARCH,"KING, K.L.",,,,
MC,108,SPIRIT OF THE AGE OVERTURE,"HAYES, AL",,,Concert Band,
MC,110,THREE MERRY (K)NIGHTS OVERTURE,"HAYES, AL",,,Concert Band,
M,111,BOMBASTO MARCH,"FARRAR, O.R.",,,,
M,112,CONGRESSIONAL HONORS MARCH,"KALER, OLIVER C. & KELLETT, D.T.","GOODALE, DAVID W.",,,
MC,113,AIDA SELECTION,VERDI,"HAYES, AL",,Concert Band,
M,113,CONROE MARCH,"CANNAN, E.B.",,,,
MC,114,BUGLE CALL BOOGIE,"DILLEY, J.",,,Concert Band,
M,114,COLOSSUS OF COLUMBIA MARCH,"ALEXANDER, R.",,,,
SP,114,GYRAL - FAST DANCE,"BENNETT, HAROLD",,,,
MC,115,BLUES IN THE BAND,"BARONI, DEL",,,Concert Band,
